,datachange_notifications,period,queuesize,change_int
1522,17073600,10.0,1.0,1.0
1523,16521400,10.0,1.0,1.0
1524,16433900,10.0,1.0,1.0
1525,17060500,10.0,1.0,1.0
1526,16392600,10.0,1.0,1.0
1527,16247300,10.0,1.0,1.0
1528,28464500,10.0,1.0,1.0
1529,16824600,10.0,1.0,1.0
1530,16571800,10.0,1.0,1.0
1531,16087500,10.0,1.0,1.0
1532,21157600,10.0,1.0,1.0
1533,16791100,10.0,1.0,1.0
1534,18674800,10.0,1.0,1.0
1535,20389400,10.0,1.0,1.0
1536,15202900,10.0,1.0,1.0
1537,14707400,10.0,1.0,1.0
1538,16134100,10.0,1.0,1.0
1539,15930500,10.0,1.0,1.0
1540,16782500,10.0,1.0,1.0
1541,16955800,10.0,1.0,1.0
1542,15831600,10.0,1.0,1.0
1543,18811100,10.0,1.0,1.0
1544,16637400,10.0,1.0,1.0
1545,24887100,10.0,1.0,1.0
1546,14982900,10.0,1.0,1.0
1547,18999900,10.0,1.0,1.0
1548,16664800,10.0,1.0,1.0
1549,15998000,10.0,1.0,1.0
1550,17445400,10.0,1.0,1.0
1551,18118700,10.0,1.0,1.0
1552,16258100,10.0,1.0,1.0
1553,16713300,10.0,1.0,1.0
1554,16854800,10.0,1.0,1.0
1555,14818000,10.0,1.0,1.0
1556,17818200,10.0,1.0,1.0
1557,19434900,10.0,1.0,1.0
1558,17632800,10.0,1.0,1.0
1559,17430400,10.0,1.0,1.0
1560,17213100,10.0,1.0,1.0
1561,15200600,10.0,1.0,1.0
1562,13466000,10.0,1.0,1.0
1563,12498700,10.0,1.0,1.0
1564,15411700,10.0,1.0,1.0
1565,18249100,10.0,1.0,1.0
1566,12815600,10.0,1.0,1.0
1567,12940700,10.0,1.0,1.0
1568,12722200,10.0,1.0,1.0
1569,12332200,10.0,1.0,1.0
1570,15579000,10.0,1.0,1.0
1571,16326400,10.0,1.0,1.0
1572,13689600,10.0,1.0,1.0
1573,13533300,10.0,1.0,1.0
1574,14164900,10.0,1.0,1.0
1575,13320500,10.0,1.0,1.0
1576,19235600,10.0,1.0,1.0
1577,15186900,10.0,1.0,1.0
1578,14771100,10.0,1.0,1.0
1579,15858400,10.0,1.0,1.0
1580,12088400,10.0,1.0,1.0
1581,12824900,10.0,1.0,1.0
1582,11137400,10.0,1.0,1.0
1583,11507600,10.0,1.0,1.0
1584,12107100,10.0,1.0,1.0
1585,11690600,10.0,1.0,1.0
1586,16384300,10.0,1.0,1.0
1587,17248300,10.0,1.0,1.0
1588,13585900,10.0,1.0,1.0
1589,12359700,10.0,1.0,1.0
1590,22249200,10.0,1.0,1.0
1591,11616700,10.0,1.0,1.0
1592,15662100,10.0,1.0,1.0
1593,24940700,10.0,1.0,1.0
1594,15792600,10.0,1.0,1.0
1595,23821100,10.0,1.0,1.0
1596,13199000,10.0,1.0,1.0
1597,30644800,10.0,1.0,1.0
1598,17605000,10.0,1.0,1.0
1599,46791600,10.0,1.0,1.0
1600,17364500,10.0,1.0,1.0
1601,13459300,10.0,1.0,1.0
1602,14058900,10.0,1.0,1.0
1603,12890200,10.0,1.0,1.0
1604,16504600,10.0,1.0,1.0
1605,13949000,10.0,1.0,1.0
1606,15601900,10.0,1.0,1.0
1607,14634900,10.0,1.0,1.0
1608,15339000,10.0,1.0,1.0
1609,15632900,10.0,1.0,1.0
1610,18429600,10.0,1.0,1.0
1611,13073200,10.0,1.0,1.0
1612,13901300,10.0,1.0,1.0
1613,15423000,10.0,1.0,1.0
1614,12196900,10.0,1.0,1.0
1615,12708200,10.0,1.0,1.0
1616,15968700,10.0,1.0,1.0
1617,18259400,10.0,1.0,1.0
1618,13867500,10.0,1.0,1.0
1619,12917400,10.0,1.0,1.0
1620,18019300,10.0,1.0,1.0
1621,16712500,10.0,1.0,1.0
1622,15783400,10.0,1.0,1.0
1623,14350300,10.0,1.0,1.0
1624,17163400,10.0,1.0,1.0
1625,12304000,10.0,1.0,1.0
1626,17627800,10.0,1.0,1.0
1627,14902100,10.0,1.0,1.0
1628,20778300,10.0,1.0,1.0
1629,17227800,10.0,1.0,1.0
1630,18392800,10.0,1.0,1.0
1631,17238500,10.0,1.0,1.0
1632,41618600,10.0,1.0,1.0
1633,14116500,10.0,1.0,1.0
1634,18433800,10.0,1.0,1.0
1635,13741600,10.0,1.0,1.0
1636,14979400,10.0,1.0,1.0
1637,15008400,10.0,1.0,1.0
1638,13802400,10.0,1.0,1.0
1639,13404600,10.0,1.0,1.0
1640,13078200,10.0,1.0,1.0
1641,13382000,10.0,1.0,1.0
1642,15904300,10.0,1.0,1.0
1643,12678600,10.0,1.0,1.0
1644,21972300,10.0,1.0,1.0
1645,14934000,10.0,1.0,1.0
1646,18651600,10.0,1.0,1.0
1647,13892300,10.0,1.0,1.0
1648,13764500,10.0,1.0,1.0
1649,37892300,10.0,1.0,1.0
1650,20603200,10.0,1.0,1.0
1651,23440600,10.0,1.0,1.0
1652,22722100,10.0,1.0,1.0
1653,16814000,10.0,1.0,1.0
1654,19385100,10.0,1.0,1.0
1655,24862100,10.0,1.0,1.0
1656,28359900,10.0,1.0,1.0
1657,13936800,10.0,1.0,1.0
1658,14153800,10.0,1.0,1.0
1659,14917500,10.0,1.0,1.0
1660,18110200,10.0,1.0,1.0
1661,16484800,10.0,1.0,1.0
1662,16118800,10.0,1.0,1.0
1663,21613400,10.0,1.0,1.0
1664,18138500,10.0,1.0,1.0
1665,14196100,10.0,1.0,1.0
1666,14248500,10.0,1.0,1.0
1667,16372700,10.0,1.0,1.0
1668,15083800,10.0,1.0,1.0
1669,18338200,10.0,1.0,1.0
1670,14486900,10.0,1.0,1.0
1671,16215400,10.0,1.0,1.0
1672,25165600,10.0,1.0,1.0
1673,17784000,10.0,1.0,1.0
1674,14276500,10.0,1.0,1.0
1675,13378000,10.0,1.0,1.0
1676,14758900,10.0,1.0,1.0
1677,15728300,10.0,1.0,1.0
1678,15874900,10.0,1.0,1.0
1679,14891100,10.0,1.0,1.0
1680,14011300,10.0,1.0,1.0
1681,13874500,10.0,1.0,1.0
1682,12506000,10.0,1.0,1.0
1683,13810900,10.0,1.0,1.0
1684,23006300,10.0,1.0,1.0
1685,18514300,10.0,1.0,1.0
1686,15268800,10.0,1.0,1.0
1687,14979300,10.0,1.0,1.0
1688,18697100,10.0,1.0,1.0
1689,23514400,10.0,1.0,1.0
1690,14278900,10.0,1.0,1.0
1691,20032800,10.0,1.0,1.0
1692,26546000,10.0,1.0,1.0
1693,18742800,10.0,1.0,1.0
1694,13103900,10.0,1.0,1.0
1695,16783100,10.0,1.0,1.0
1696,20873200,10.0,1.0,1.0
1697,15057400,10.0,1.0,1.0
1698,15792400,10.0,1.0,1.0
1699,12956600,10.0,1.0,1.0
1700,19942400,10.0,1.0,1.0
1701,12776800,10.0,1.0,1.0
1702,14972200,10.0,1.0,1.0
1703,15931500,10.0,1.0,1.0
1704,19541600,10.0,1.0,1.0
1705,13599900,10.0,1.0,1.0
1706,20924300,10.0,1.0,1.0
1707,18612900,10.0,1.0,1.0
1708,14962400,10.0,1.0,1.0
1709,16193800,10.0,1.0,1.0
1710,14750600,10.0,1.0,1.0
1711,16193600,10.0,1.0,1.0
1712,19419100,10.0,1.0,1.0
1713,13593600,10.0,1.0,1.0
1714,31723200,10.0,1.0,1.0
1715,21170500,10.0,1.0,1.0
1716,23244900,10.0,1.0,1.0
1717,19808400,10.0,1.0,1.0
1718,23304500,10.0,1.0,1.0
1719,29308900,10.0,1.0,1.0
1720,13700600,10.0,1.0,1.0
1721,13490600,10.0,1.0,1.0
1722,13642600,10.0,1.0,1.0
1723,13220700,10.0,1.0,1.0
1724,12629100,10.0,1.0,1.0
1725,13697300,10.0,1.0,1.0
1726,14148400,10.0,1.0,1.0
1727,14547300,10.0,1.0,1.0
1728,14945200,10.0,1.0,1.0
1729,29494600,10.0,1.0,1.0
1730,13750500,10.0,1.0,1.0
1731,15378000,10.0,1.0,1.0
1732,15675600,10.0,1.0,1.0
1733,16067000,10.0,1.0,1.0
1734,14347900,10.0,1.0,1.0
1735,20377700,10.0,1.0,1.0
1736,14926000,10.0,1.0,1.0
1737,14675700,10.0,1.0,1.0
1738,15191300,10.0,1.0,1.0
1739,14921400,10.0,1.0,1.0
1740,16120500,10.0,1.0,1.0
1741,16696500,10.0,1.0,1.0
1742,13945900,10.0,1.0,1.0
1743,14177600,10.0,1.0,1.0
1744,13663700,10.0,1.0,1.0
1745,13225800,10.0,1.0,1.0
1746,16149400,10.0,1.0,1.0
1747,14558800,10.0,1.0,1.0
1748,20025700,10.0,1.0,1.0
1749,12793300,10.0,1.0,1.0
1750,13926900,10.0,1.0,1.0
1751,13712800,10.0,1.0,1.0
1752,13047200,10.0,1.0,1.0
1753,12990000,10.0,1.0,1.0
1754,16817800,10.0,1.0,1.0
1755,18915400,10.0,1.0,1.0
1756,15646700,10.0,1.0,1.0
1757,14321700,10.0,1.0,1.0
1758,14033000,10.0,1.0,1.0
1759,12572000,10.0,1.0,1.0
1760,14572900,10.0,1.0,1.0
1761,13969500,10.0,1.0,1.0
1762,17478700,10.0,1.0,1.0
1763,14556400,10.0,1.0,1.0
1764,15262400,10.0,1.0,1.0
1765,13204300,10.0,1.0,1.0
1766,14378900,10.0,1.0,1.0
1767,15540400,10.0,1.0,1.0
1768,15048400,10.0,1.0,1.0
1769,12191900,10.0,1.0,1.0
1770,14612200,10.0,1.0,1.0
1771,15600500,10.0,1.0,1.0
1772,12560000,10.0,1.0,1.0
1773,12750000,10.0,1.0,1.0
1774,12982100,10.0,1.0,1.0
1775,15739800,10.0,1.0,1.0
1776,13793300,10.0,1.0,1.0
1777,13107600,10.0,1.0,1.0
1778,12778200,10.0,1.0,1.0
1779,12414300,10.0,1.0,1.0
1780,14016600,10.0,1.0,1.0
1781,13611700,10.0,1.0,1.0
1782,11952700,10.0,1.0,1.0
1783,15791700,10.0,1.0,1.0
1784,12895200,10.0,1.0,1.0
1785,13294600,10.0,1.0,1.0
1786,15893200,10.0,1.0,1.0
1787,28708700,10.0,1.0,1.0
1788,19098900,10.0,1.0,1.0
1789,17169400,10.0,1.0,1.0
1790,25167500,10.0,1.0,1.0
1791,18659200,10.0,1.0,1.0
1792,23452500,10.0,1.0,1.0
1793,26671200,10.0,1.0,1.0
1794,23158200,10.0,1.0,1.0
1795,15865300,10.0,1.0,1.0
1796,27588200,10.0,1.0,1.0
1797,18639900,10.0,1.0,1.0
1798,33054800,10.0,1.0,1.0
1799,32728900,10.0,1.0,1.0
1800,12722100,10.0,1.0,1.0
1801,13269900,10.0,1.0,1.0
1802,17059200,10.0,1.0,1.0
1803,14820500,10.0,1.0,1.0
1804,15043600,10.0,1.0,1.0
1805,14887800,10.0,1.0,1.0
1806,15610300,10.0,1.0,1.0
1807,13278800,10.0,1.0,1.0
1808,12784100,10.0,1.0,1.0
1809,26328700,10.0,1.0,1.0
1810,18500100,10.0,1.0,1.0
1811,20599800,10.0,1.0,1.0
1812,19705300,10.0,1.0,1.0
1813,25853100,10.0,1.0,1.0
1814,16158100,10.0,1.0,1.0
1815,16321100,10.0,1.0,1.0
1816,16863500,10.0,1.0,1.0
1817,18837200,10.0,1.0,1.0
1818,16758400,10.0,1.0,1.0
1819,26131300,10.0,1.0,1.0
1820,16303000,10.0,1.0,1.0
1821,22658000,10.0,1.0,1.0
1822,16258500,10.0,1.0,1.0
1823,19035500,10.0,1.0,1.0
1824,31675600,10.0,1.0,1.0
1825,14680000,10.0,1.0,1.0
1826,17077600,10.0,1.0,1.0
1827,16461000,10.0,1.0,1.0
1828,14175900,10.0,1.0,1.0
1829,13092000,10.0,1.0,1.0
1830,18802200,10.0,1.0,1.0
1831,17425500,10.0,1.0,1.0
1832,18537900,10.0,1.0,1.0
1833,17323900,10.0,1.0,1.0
1834,17562200,10.0,1.0,1.0
1835,20659700,10.0,1.0,1.0
1836,21211500,10.0,1.0,1.0
1837,22359100,10.0,1.0,1.0
1838,17731600,10.0,1.0,1.0
1839,18564300,10.0,1.0,1.0
1840,20215600,10.0,1.0,1.0
1841,19270200,10.0,1.0,1.0
1842,17931100,10.0,1.0,1.0
1843,17796100,10.0,1.0,1.0
1844,19680700,10.0,1.0,1.0
1845,21887800,10.0,1.0,1.0
1846,19809900,10.0,1.0,1.0
1847,19660900,10.0,1.0,1.0
1848,22342500,10.0,1.0,1.0
1849,18929800,10.0,1.0,1.0
1850,17074800,10.0,1.0,1.0
1851,17656000,10.0,1.0,1.0
1852,17899100,10.0,1.0,1.0
1853,21229800,10.0,1.0,1.0
1854,19134600,10.0,1.0,1.0
1855,16838400,10.0,1.0,1.0
1856,17176700,10.0,1.0,1.0
1857,17330400,10.0,1.0,1.0
1858,16750900,10.0,1.0,1.0
1859,17009000,10.0,1.0,1.0
1860,18017600,10.0,1.0,1.0
1861,18331900,10.0,1.0,1.0
1862,17817200,10.0,1.0,1.0
1863,23004200,10.0,1.0,1.0
1864,18123200,10.0,1.0,1.0
1865,19049400,10.0,1.0,1.0
1866,16771600,10.0,1.0,1.0
1867,21377600,10.0,1.0,1.0
1868,19370500,10.0,1.0,1.0
1869,22892500,10.0,1.0,1.0
1870,19660100,10.0,1.0,1.0
1871,18674100,10.0,1.0,1.0
1872,18193200,10.0,1.0,1.0
1873,15765000,10.0,1.0,1.0
1874,18637700,10.0,1.0,1.0
1875,24707900,10.0,1.0,1.0
1876,17950100,10.0,1.0,1.0
1877,17373000,10.0,1.0,1.0
1878,16799100,10.0,1.0,1.0
1879,18543900,10.0,1.0,1.0
1880,16692600,10.0,1.0,1.0
1881,17476200,10.0,1.0,1.0
1882,17310200,10.0,1.0,1.0
1883,16414300,10.0,1.0,1.0
1884,17983300,10.0,1.0,1.0
1885,15546700,10.0,1.0,1.0
1886,17014300,10.0,1.0,1.0
1887,23261200,10.0,1.0,1.0
1888,20785700,10.0,1.0,1.0
1889,19738200,10.0,1.0,1.0
1890,17082200,10.0,1.0,1.0
1891,16420300,10.0,1.0,1.0
1892,18030600,10.0,1.0,1.0
1893,17482900,10.0,1.0,1.0
1894,15506800,10.0,1.0,1.0
1895,18630300,10.0,1.0,1.0
1896,15804900,10.0,1.0,1.0
1897,16275200,10.0,1.0,1.0
1898,16659600,10.0,1.0,1.0
1899,16454500,10.0,1.0,1.0
1900,18266200,10.0,1.0,1.0
1901,51044200,10.0,1.0,1.0
1902,24530800,10.0,1.0,1.0
1903,19112900,10.0,1.0,1.0
1904,18813900,10.0,1.0,1.0
1905,17204400,10.0,1.0,1.0
1906,17336400,10.0,1.0,1.0
1907,16154200,10.0,1.0,1.0
1908,16713500,10.0,1.0,1.0
1909,15941900,10.0,1.0,1.0
1910,18174500,10.0,1.0,1.0
1911,16048300,10.0,1.0,1.0
1912,16045600,10.0,1.0,1.0
1913,16371900,10.0,1.0,1.0
1914,17670100,10.0,1.0,1.0
1915,15835700,10.0,1.0,1.0
1916,17687800,10.0,1.0,1.0
1917,15990600,10.0,1.0,1.0
1918,21142200,10.0,1.0,1.0
1919,16264700,10.0,1.0,1.0
1920,18123500,10.0,1.0,1.0
1921,17697400,10.0,1.0,1.0
1922,18803600,10.0,1.0,1.0
1923,22932300,10.0,1.0,1.0
1924,18226600,10.0,1.0,1.0
1925,21116500,10.0,1.0,1.0
1926,16476500,10.0,1.0,1.0
1927,39040900,10.0,1.0,1.0
1928,18468900,10.0,1.0,1.0
1929,22856900,10.0,1.0,1.0
1930,15811000,10.0,1.0,1.0
1931,16457300,10.0,1.0,1.0
1932,18725300,10.0,1.0,1.0
1933,16084400,10.0,1.0,1.0
1934,17758200,10.0,1.0,1.0
1935,18112800,10.0,1.0,1.0
1936,16693300,10.0,1.0,1.0
1937,17705500,10.0,1.0,1.0
1938,16524800,10.0,1.0,1.0
1939,19196300,10.0,1.0,1.0
1940,22694500,10.0,1.0,1.0
1941,27868000,10.0,1.0,1.0
1942,20968300,10.0,1.0,1.0
1943,18456900,10.0,1.0,1.0
1944,30969200,10.0,1.0,1.0
1945,25490900,10.0,1.0,1.0
1946,27290100,10.0,1.0,1.0
1947,28052700,10.0,1.0,1.0
1948,19339800,10.0,1.0,1.0
1949,21620400,10.0,1.0,1.0
1950,16583300,10.0,1.0,1.0
1951,17876200,10.0,1.0,1.0
1952,15884300,10.0,1.0,1.0
1953,16240400,10.0,1.0,1.0
1954,31674600,10.0,1.0,1.0
1955,17665100,10.0,1.0,1.0
1956,16737800,10.0,1.0,1.0
1957,16449100,10.0,1.0,1.0
1958,21609100,10.0,1.0,1.0
1959,18639600,10.0,1.0,1.0
1960,18483300,10.0,1.0,1.0
1961,20892600,10.0,1.0,1.0
1962,17972800,10.0,1.0,1.0
1963,19602500,10.0,1.0,1.0
1964,16375900,10.0,1.0,1.0
1965,19965900,10.0,1.0,1.0
1966,15806600,10.0,1.0,1.0
1967,15636600,10.0,1.0,1.0
1968,16679800,10.0,1.0,1.0
1969,21137100,10.0,1.0,1.0
1970,16458600,10.0,1.0,1.0
1971,25165400,10.0,1.0,1.0
1972,18709400,10.0,1.0,1.0
1973,17438100,10.0,1.0,1.0
1974,17396800,10.0,1.0,1.0
1975,19457100,10.0,1.0,1.0
1976,23953100,10.0,1.0,1.0
1977,28103300,10.0,1.0,1.0
1978,38812300,10.0,1.0,1.0
1979,32311100,10.0,1.0,1.0
1980,23151600,10.0,1.0,1.0
1981,17438000,10.0,1.0,1.0
1982,18418300,10.0,1.0,1.0
1983,30944900,10.0,1.0,1.0
1984,21460600,10.0,1.0,1.0
1985,21402100,10.0,1.0,1.0
1986,18584200,10.0,1.0,1.0
1987,20936900,10.0,1.0,1.0
1988,22297200,10.0,1.0,1.0
1989,27738100,10.0,1.0,1.0
1990,20634900,10.0,1.0,1.0
1991,23335900,10.0,1.0,1.0
1992,24314900,10.0,1.0,1.0
1993,18964000,10.0,1.0,1.0
1994,22168800,10.0,1.0,1.0
1995,21554200,10.0,1.0,1.0
1996,20344600,10.0,1.0,1.0
1997,27256600,10.0,1.0,1.0
1998,19259100,10.0,1.0,1.0
1999,23665100,10.0,1.0,1.0
2000,24934900,10.0,1.0,1.0
2001,23459300,10.0,1.0,1.0
2002,17492300,10.0,1.0,1.0
2003,14616500,10.0,1.0,1.0
2004,16815300,10.0,1.0,1.0
2005,12019500,10.0,1.0,1.0
2006,13794800,10.0,1.0,1.0
2007,14706500,10.0,1.0,1.0
2008,17856100,10.0,1.0,1.0
2009,17863100,10.0,1.0,1.0
2010,16094600,10.0,1.0,1.0
2011,13055600,10.0,1.0,1.0
2012,15019700,10.0,1.0,1.0
2013,15197200,10.0,1.0,1.0
2014,16987100,10.0,1.0,1.0
2015,15416600,10.0,1.0,1.0
2016,13739000,10.0,1.0,1.0
2017,15374100,10.0,1.0,1.0
2018,15878600,10.0,1.0,1.0
2019,15147100,10.0,1.0,1.0
2020,19886500,10.0,1.0,1.0
2021,14275800,10.0,1.0,1.0
2022,18605200,10.0,1.0,1.0
2023,15109800,10.0,1.0,1.0
2024,19093800,10.0,1.0,1.0
2025,13977200,10.0,1.0,1.0
2026,17544100,10.0,1.0,1.0
2027,15526200,10.0,1.0,1.0
2028,18946800,10.0,1.0,1.0
2029,15005800,10.0,1.0,1.0
2030,15550200,10.0,1.0,1.0
2031,17712800,10.0,1.0,1.0
2032,16780000,10.0,1.0,1.0
2033,16294400,10.0,1.0,1.0
2034,17202000,10.0,1.0,1.0
2035,15159300,10.0,1.0,1.0
2036,15478600,10.0,1.0,1.0
2037,12974100,10.0,1.0,1.0
2038,13862600,10.0,1.0,1.0
2039,14269100,10.0,1.0,1.0
2040,14937100,10.0,1.0,1.0
2041,14884700,10.0,1.0,1.0
2042,14936000,10.0,1.0,1.0
2043,14636100,10.0,1.0,1.0
2044,16583800,10.0,1.0,1.0
2045,13007800,10.0,1.0,1.0
2046,14885200,10.0,1.0,1.0
2047,16336700,10.0,1.0,1.0
2048,23336900,10.0,1.0,1.0
2049,16002300,10.0,1.0,1.0
2050,13726400,10.0,1.0,1.0
2051,21568700,10.0,1.0,1.0
2052,19216100,10.0,1.0,1.0
2053,20549400,10.0,1.0,1.0
2054,12163000,10.0,1.0,1.0
2055,13856900,10.0,1.0,1.0
2056,13312200,10.0,1.0,1.0
2057,15049400,10.0,1.0,1.0
2058,13384000,10.0,1.0,1.0
2059,13585100,10.0,1.0,1.0
2060,21607200,10.0,1.0,1.0
2061,15615800,10.0,1.0,1.0
2062,14101900,10.0,1.0,1.0
2063,13387800,10.0,1.0,1.0
2064,15050600,10.0,1.0,1.0
2065,16669000,10.0,1.0,1.0
2066,14680000,10.0,1.0,1.0
2067,19216600,10.0,1.0,1.0
2068,16233800,10.0,1.0,1.0
2069,16775000,10.0,1.0,1.0
2070,15531300,10.0,1.0,1.0
2071,14264500,10.0,1.0,1.0
2072,16346600,10.0,1.0,1.0
2073,28336300,10.0,1.0,1.0
2074,14395900,10.0,1.0,1.0
2075,13781100,10.0,1.0,1.0
2076,13867900,10.0,1.0,1.0
2077,15145600,10.0,1.0,1.0
2078,14677500,10.0,1.0,1.0
2079,19141500,10.0,1.0,1.0
2080,14946800,10.0,1.0,1.0
2081,17201300,10.0,1.0,1.0
2082,17113500,10.0,1.0,1.0
2083,18437200,10.0,1.0,1.0
2084,16235900,10.0,1.0,1.0
2085,17805400,10.0,1.0,1.0
2086,14336600,10.0,1.0,1.0
2087,14734200,10.0,1.0,1.0
2088,19587500,10.0,1.0,1.0
2089,17763300,10.0,1.0,1.0
2090,16555400,10.0,1.0,1.0
2091,20324300,10.0,1.0,1.0
2092,15067500,10.0,1.0,1.0
2093,14839700,10.0,1.0,1.0
2094,17042600,10.0,1.0,1.0
2095,14915800,10.0,1.0,1.0
2096,15136700,10.0,1.0,1.0
2097,16588800,10.0,1.0,1.0
2098,18373200,10.0,1.0,1.0
2099,16308200,10.0,1.0,1.0
2100,16206300,10.0,1.0,1.0
2101,16000700,10.0,1.0,1.0
2102,16302000,10.0,1.0,1.0
2103,16259200,10.0,1.0,1.0
2104,20582300,10.0,1.0,1.0
2105,14699900,10.0,1.0,1.0
2106,17864100,10.0,1.0,1.0
2107,14617100,10.0,1.0,1.0
2108,17633800,10.0,1.0,1.0
2109,16238500,10.0,1.0,1.0
2110,21814600,10.0,1.0,1.0
2111,13415700,10.0,1.0,1.0
2112,16697200,10.0,1.0,1.0
2113,16881600,10.0,1.0,1.0
2114,16827900,10.0,1.0,1.0
2115,16561900,10.0,1.0,1.0
2116,16595700,10.0,1.0,1.0
2117,16433600,10.0,1.0,1.0
2118,15250600,10.0,1.0,1.0
2119,14678900,10.0,1.0,1.0
2120,18436600,10.0,1.0,1.0
2121,15405500,10.0,1.0,1.0
2122,17289000,10.0,1.0,1.0
2123,26330000,10.0,1.0,1.0
2124,14614900,10.0,1.0,1.0
2125,13710200,10.0,1.0,1.0
2126,14474000,10.0,1.0,1.0
2127,15027300,10.0,1.0,1.0
2128,17591500,10.0,1.0,1.0
2129,15656800,10.0,1.0,1.0
2130,15113100,10.0,1.0,1.0
2131,14891100,10.0,1.0,1.0
2132,14631000,10.0,1.0,1.0
2133,24094800,10.0,1.0,1.0
2134,16511700,10.0,1.0,1.0
2135,16250000,10.0,1.0,1.0
2136,16849800,10.0,1.0,1.0
2137,17265500,10.0,1.0,1.0
2138,15220200,10.0,1.0,1.0
2139,15940200,10.0,1.0,1.0
2140,14264200,10.0,1.0,1.0
2141,18703300,10.0,1.0,1.0
2142,16257800,10.0,1.0,1.0
2143,16010500,10.0,1.0,1.0
2144,16127100,10.0,1.0,1.0
2145,19017600,10.0,1.0,1.0
2146,15610500,10.0,1.0,1.0
2147,19444600,10.0,1.0,1.0
2148,15600700,10.0,1.0,1.0
2149,15891800,10.0,1.0,1.0
2150,14894900,10.0,1.0,1.0
2151,18228700,10.0,1.0,1.0
2152,16517700,10.0,1.0,1.0
2153,19320900,10.0,1.0,1.0
2154,16396300,10.0,1.0,1.0
2155,14356600,10.0,1.0,1.0
2156,15158600,10.0,1.0,1.0
2157,13779300,10.0,1.0,1.0
2158,13751900,10.0,1.0,1.0
2159,13259200,10.0,1.0,1.0
2160,14462600,10.0,1.0,1.0
2161,15982700,10.0,1.0,1.0
2162,15545500,10.0,1.0,1.0
2163,14530800,10.0,1.0,1.0
2164,16917700,10.0,1.0,1.0
2165,13576900,10.0,1.0,1.0
2166,13342400,10.0,1.0,1.0
2167,15155000,10.0,1.0,1.0
2168,14114600,10.0,1.0,1.0
2169,15950100,10.0,1.0,1.0
2170,14107800,10.0,1.0,1.0
2171,16367900,10.0,1.0,1.0
2172,15596600,10.0,1.0,1.0
2173,20186400,10.0,1.0,1.0
2174,15593600,10.0,1.0,1.0
2175,16596300,10.0,1.0,1.0
2176,16341200,10.0,1.0,1.0
2177,16563200,10.0,1.0,1.0
2178,16413500,10.0,1.0,1.0
2179,21800400,10.0,1.0,1.0
2180,13951100,10.0,1.0,1.0
2181,16766400,10.0,1.0,1.0
2182,13782900,10.0,1.0,1.0
2183,15201300,10.0,1.0,1.0
2184,17683900,10.0,1.0,1.0
2185,20906600,10.0,1.0,1.0
2186,14315500,10.0,1.0,1.0
2187,15905400,10.0,1.0,1.0
2188,17417200,10.0,1.0,1.0
2189,14908100,10.0,1.0,1.0
2190,15553700,10.0,1.0,1.0
2191,15227000,10.0,1.0,1.0
2192,20340500,10.0,1.0,1.0
2193,15491900,10.0,1.0,1.0
2194,15189400,10.0,1.0,1.0
2195,15199200,10.0,1.0,1.0
2196,20127200,10.0,1.0,1.0
2197,16529900,10.0,1.0,1.0
2198,16754900,10.0,1.0,1.0
2199,16556900,10.0,1.0,1.0
2200,15268900,10.0,1.0,1.0
2201,17637900,10.0,1.0,1.0
2202,16370800,10.0,1.0,1.0
2203,16970000,10.0,1.0,1.0
2204,18491200,10.0,1.0,1.0
2205,15760200,10.0,1.0,1.0
2206,16860600,10.0,1.0,1.0
2207,15172100,10.0,1.0,1.0
2208,18474200,10.0,1.0,1.0
2209,18293500,10.0,1.0,1.0
2210,24567900,10.0,1.0,1.0
2211,21997700,10.0,1.0,1.0
2212,21705900,10.0,1.0,1.0
2213,24192900,10.0,1.0,1.0
2214,19056800,10.0,1.0,1.0
2215,20112600,10.0,1.0,1.0
2216,18793800,10.0,1.0,1.0
2217,18276600,10.0,1.0,1.0
2218,26861000,10.0,1.0,1.0
2219,26400700,10.0,1.0,1.0
2220,17693800,10.0,1.0,1.0
2221,19740400,10.0,1.0,1.0
2222,25586100,10.0,1.0,1.0
2223,18678500,10.0,1.0,1.0
2224,21100700,10.0,1.0,1.0
2225,20631200,10.0,1.0,1.0
2226,24132600,10.0,1.0,1.0
2227,20053100,10.0,1.0,1.0
2228,21390100,10.0,1.0,1.0
2229,22863900,10.0,1.0,1.0
2230,20086500,10.0,1.0,1.0
2231,21027300,10.0,1.0,1.0
2232,22875500,10.0,1.0,1.0
2233,20041700,10.0,1.0,1.0
2234,20058300,10.0,1.0,1.0
2235,18703400,10.0,1.0,1.0
2236,22728100,10.0,1.0,1.0
2237,22774200,10.0,1.0,1.0
2238,19080400,10.0,1.0,1.0
2239,18613700,10.0,1.0,1.0
2240,19128700,10.0,1.0,1.0
2241,25284200,10.0,1.0,1.0
2242,20276400,10.0,1.0,1.0
2243,18901200,10.0,1.0,1.0
2244,18070900,10.0,1.0,1.0
2245,23402800,10.0,1.0,1.0
2246,21576800,10.0,1.0,1.0
2247,20095000,10.0,1.0,1.0
2248,17485200,10.0,1.0,1.0
2249,18944800,10.0,1.0,1.0
2250,18975400,10.0,1.0,1.0
2251,22333700,10.0,1.0,1.0
2252,20741100,10.0,1.0,1.0
2253,20287400,10.0,1.0,1.0
2254,20951400,10.0,1.0,1.0
2255,29785500,10.0,1.0,1.0
2256,19963200,10.0,1.0,1.0
